,date,Temperature,Humidity,Light,HumidityRatio,PIR,Occupancy
503,2015-02-02 20:22,21.075,23.34,0,0.003601258,0,0
504,2015-02-02 20:23,21.1,23.29,0,0.003599053,0,0
505,2015-02-02 20:23,21.03333333,23.29,0,0.003584258,0,0
506,2015-02-02 20:25,21.02,23.29,0,0.003581305,0,0
507,2015-02-02 20:25,21.025,23.29,0,0.003582412,0,0
508,2015-02-02 20:26,21,23.29,0,0.00357688,0,0
509,2015-02-02 20:28,21,23.29,0,0.00357688,0,0
510,2015-02-02 20:29,21,23.254,0,0.00357132,0,0
511,2015-02-02 20:30,21,23.26,0,0.003572246,0,0
512,2015-02-02 20:31,21,23.2675,0,0.003573405,0,0
513,2015-02-02 20:31,21,23.29,0,0.00357688,0,0
514,2015-02-02 20:32,21,23.29,0,0.00357688,0,0
515,2015-02-02 20:34,21,23.29,0,0.00357688,0,0
516,2015-02-02 20:35,21,23.29,0,0.00357688,0,0
517,2015-02-02 20:36,21,23.29,0,0.00357688,0,0
518,2015-02-02 20:37,20.9725,23.29,0,0.003570804,0,0
519,2015-02-02 20:38,21,23.29,0,0.00357688,0,0
520,2015-02-02 20:38,20.9725,23.29,0,0.003570804,0,0
521,2015-02-02 20:39,20.96333333,23.29,0,0.00356878,0,0
522,2015-02-02 20:41,21,23.29,0,0.00357688,0,0
523,2015-02-02 20:42,20.89,23.2,0,0.003538822,0,0
524,2015-02-02 20:43,20.89,23.245,0,0.003545725,0,0
525,2015-02-02 20:44,20.89,23.2225,0,0.003542274,0,0
526,2015-02-02 20:44,20.89,23.254,0,0.003547106,0,0
527,2015-02-02 20:45,20.89,23.26,0,0.003548027,0,0
528,2015-02-02 20:47,20.89,23.2225,0,0.003542274,0,0
529,2015-02-02 20:48,20.89,23.2,0,0.003538822,0,0
530,2015-02-02 20:49,20.89,23.2,0,0.003538822,0,0
531,2015-02-02 20:50,20.89,23.2,0,0.003538822,0,0
532,2015-02-02 20:51,20.89,23.2,0,0.003538822,0,0
533,2015-02-02 20:51,20.89,23.2,0,0.003538822,0,0
534,2015-02-02 20:53,20.89,23.125,0,0.003527317,0,0
535,2015-02-02 20:54,20.89,23.125,0,0.003527317,0,0
536,2015-02-02 20:55,20.89,23.1,0,0.003523482,0,0
537,2015-02-02 20:55,20.89,23.1,0,0.003523482,0,0
538,2015-02-02 20:57,20.89,23.1,0,0.003523482,0,0
539,2015-02-02 20:57,20.89,23.1,0,0.003523482,0,0
540,2015-02-02 20:58,20.89,23.1,0,0.003523482,0,0
541,2015-02-02 21:00,20.89,23.1,0,0.003523482,0,0
542,2015-02-02 21:01,20.89,23.1,0,0.003523482,0,0
543,2015-02-02 21:02,20.89,23.1,0,0.003523482,0,0
544,2015-02-02 21:03,20.9725,23.1,0,0.003541507,0,0
545,2015-02-02 21:04,20.9175,23.1,0,0.003529482,0,0
546,2015-02-02 21:04,20.89,23.1,0,0.003523482,0,0
547,2015-02-02 21:06,20.89,23.05,0,0.003515813,0,0
548,2015-02-02 21:07,20.89,23.05,0,0.003515813,0,0
549,2015-02-02 21:08,20.912,23,0,0.003512921,0,0
550,2015-02-02 21:08,20.92666667,23,0,0.003516109,0,0
551,2015-02-02 21:10,20.89,23,0,0.003508143,0,0
