,date,Temperature,Humidity,Light,HumidityRatio,PIR,Occupancy
146,07/03/20 1:40:00,21.7,27,0,0.004333714,0,0
147,07/03/20 1:41:00,21.7,27,0,0.004333714,0,0
148,07/03/20 1:42:00,21.7,26.89,0,0.004315936,0,0
149,07/03/20 1:43:00,21.7,26.89,0,0.004315936,0,0
150,07/03/20 1:43:59,21.7,26.89,0,0.004315936,0,0
151,07/03/20 1:45:00,21.7,26.89,0,0.004315936,0,0
152,07/03/20 1:46:00,21.7,26.89,0,0.004315936,0,0
153,07/03/20 1:47:00,21.7,26.89,0,0.004315936,0,0
154,07/03/20 1:47:59,21.7,26.89,0,0.004315936,0,0
155,07/03/20 1:49:00,21.7,26.89,0,0.004315936,0,0
156,07/03/20 1:49:59,21.7,26.79,0,0.004299774,0,0
157,07/03/20 1:50:59,21.7,26.79,0,0.004299774,0,0
158,07/03/20 1:52:00,21.7,26.79,0,0.004299774,0,0
159,07/03/20 1:53:00,21.7,26.79,0,0.004299774,0,0
160,07/03/20 1:54:00,21.7,26.7675,0,0.004296138,0,0
161,07/03/20 1:55:00,21.7,26.79,0,0.004299774,0,0
162,07/03/20 1:55:59,21.7,26.79,0,0.004299774,0,0
163,07/03/20 1:56:59,21.7,26.79,0,0.004299774,0,0
164,07/03/20 1:58:00,21.7,26.7,0,0.00428523,0,0
165,07/03/20 1:59:00,21.7,26.7,0,0.00428523,0,0
166,07/03/20 2:00:00,21.7,26.7,0,0.00428523,0,0
167,07/03/20 2:01:00,21.6,26.7,0,0.004258922,0,0
168,07/03/20 2:02:00,21.6,26.6,0,0.004242862,0,0
169,07/03/20 2:02:59,21.6,26.65,0,0.004250892,0,0
170,07/03/20 2:03:59,21.6,26.6,0,0.004242862,0,0
171,07/03/20 2:05:00,21.65,26.65,0,0.004264003,0,0
172,07/03/20 2:06:00,21.6,26.55,0,0.004234832,0,0
173,07/03/20 2:07:00,21.6,26.5,0,0.004226803,0,0
174,07/03/20 2:08:00,21.6,26.5,0,0.004226803,0,0
175,07/03/20 2:08:59,21.6,26.5,0,0.004226803,0,0
176,07/03/20 2:09:59,21.6,26.5,0,0.004226803,0,0
177,07/03/20 2:11:00,21.65,26.55,0,0.004247894,0,0
178,07/03/20 2:12:00,21.6,26.5,0,0.004226803,0,0
179,07/03/20 2:13:00,21.6,26.445,0,0.004217971,0,0
180,07/03/20 2:14:00,21.6,26.4725,0,0.004222387,0,0
181,07/03/20 2:15:00,21.6,26.445,0,0.004217971,0,0
182,07/03/20 2:15:59,21.6,26.445,0,0.004217971,0,0
183,07/03/20 2:17:00,21.6,26.39,0,0.004209139,0,0
184,07/03/20 2:18:00,21.6,26.39,0,0.004209139,0,0
185,07/03/20 2:19:00,21.6,26.39,0,0.004209139,0,0
186,07/03/20 2:19:59,21.6,26.39,0,0.004209139,0,0
187,07/03/20 2:21:00,21.6,26.39,0,0.004209139,0,0
188,07/03/20 2:21:59,21.575,26.315,0,0.004190637,0,0
189,07/03/20 2:22:59,21.6,26.29,0,0.004193082,0,0
190,07/03/20 2:24:00,21.6,26.29,0,0.004193082,0,0
191,07/03/20 2:25:00,21.55,26.245,0,0.004172982,0,0
192,07/03/20 2:26:00,21.55,26.245,0,0.004172982,0,0
193,07/03/20 2:27:00,21.5,26.2,0,0.004152962,0,0
194,07/03/20 2:28:00,21.56666667,26.2,0,0.004170059,0,0
195,07/03/20 2:28:59,21.5,26.2,0,0.004152962,0,0
196,07/03/20 2:30:00,21.5,26.2,0,0.004152962,0,0
197,07/03/20 2:31:00,21.5,26.15,0,0.004144984,0,0
198,07/03/20 2:32:00,21.5,26.15,0,0.004144984,0,0
199,07/03/20 2:32:59,21.5,26.1,0,0.004137006,0,0
200,07/03/20 2:34:00,21.5,26.1,0,0.004137006,0,0
201,07/03/20 2:34:59,21.5,26.1,0,0.004137006,0,0
202,07/03/20 2:35:59,21.5,26.1,0,0.004137006,0,0
203,07/03/20 2:37:00,21.5,26.05,0,0.004129028,0,0
204,07/03/20 2:38:00,21.5,26.1,0,0.004137006,0,0
205,07/03/20 2:39:00,21.5,26,0,0.00412105,0,0
206,07/03/20 2:40:00,21.5,26,0,0.00412105,0,0
207,07/03/20 2:40:59,21.5,26,0,0.00412105,0,0
208,07/03/20 2:41:59,21.5,26,0,0.00412105,0,0
209,07/03/20 2:43:00,21.5,26,0,0.00412105,0,0
210,07/03/20 2:44:00,21.5,26,0,0.00412105,0,0
211,07/03/20 2:45:00,21.5,26,0,0.00412105,0,0
212,07/03/20 2:46:00,21.5,25.89,0,0.0041035,0,0
213,07/03/20 2:47:00,21.5,26,0,0.00412105,0,0
214,07/03/20 2:47:59,21.5,26,0,0.00412105,0,0
215,07/03/20 2:48:59,21.5,25.92666667,0,0.00410935,0,0
216,07/03/20 2:50:00,21.5,25.89,0,0.0041035,0,0
217,07/03/20 2:51:00,21.5,25.89,0,0.0041035,0,0
218,07/03/20 2:52:00,21.5,25.89,0,0.0041035,0,0
219,07/03/20 2:53:00,21.5,25.84,0,0.004095523,0,0
220,07/03/20 2:53:59,21.5,25.84,0,0.004095523,0,0
221,07/03/20 2:54:59,21.5,25.89,0,0.0041035,0,0
222,07/03/20 2:56:00,21.5,25.89,0,0.0041035,0,0
223,07/03/20 2:57:00,21.5,25.89,0,0.0041035,0,0
224,07/03/20 2:58:00,21.4725,25.865,0,0.004092568,0,0
225,07/03/20 2:59:00,21.5,25.84,0,0.004095523,0,0
226,07/03/20 3:00:00,21.5,25.79,0,0.004087546,0,0
227,07/03/20 3:00:59,21.5,25.79,0,0.004087546,0,0
228,07/03/20 3:02:00,21.5,25.79,0,0.004087546,0,0
229,07/03/20 3:03:00,21.445,25.745,0,0.004066556,0,0
230,07/03/20 3:04:00,21.445,25.745,0,0.004066556,0,0
231,07/03/20 3:04:59,21.46333333,25.76,0,0.004073542,0,0
232,07/03/20 3:06:00,21.445,25.745,0,0.004066556,0,0
233,07/03/20 3:06:59,21.5,25.79,0,0.004087546,0,0
234,07/03/20 3:07:59,21.42666667,25.73,0,0.004059579,0,0
235,07/03/20 3:09:00,21.39,25.7,0,0.004045656,0,0
236,07/03/20 3:10:00,21.39,25.7,0,0.004045656,0,0
237,07/03/20 3:11:00,21.445,25.745,0,0.004066556,0,0
238,07/03/20 3:12:00,21.5,25.79,0,0.004087546,0,0
239,07/03/20 3:13:00,21.39,25.7,0,0.004045656,0,0
240,07/03/20 3:13:59,21.445,25.745,0,0.004066556,0,0
241,07/03/20 3:15:00,21.445,25.745,0,0.004066556,0,0
242,07/03/20 3:16:00,21.39,25.7,0,0.004045656,0,0
243,07/03/20 3:17:00,21.5,25.79,0,0.004087546,0,0
244,07/03/20 3:17:59,21.39,25.7,0,0.004045656,0,0
245,07/03/20 3:19:00,21.42666667,25.73,0,0.004059579,0,0
246,07/03/20 3:19:59,21.39,25.7,0,0.004045656,0,0
247,07/03/20 3:20:59,21.39,25.7,0,0.004045656,0,0
248,07/03/20 3:22:00,21.39,25.7,0,0.004045656,0,0
249,07/03/20 3:23:00,21.39,25.7,0,0.004045656,0,0
250,07/03/20 3:24:00,21.39,25.7,0,0.004045656,0,0
251,07/03/20 3:25:00,21.39,25.7,0,0.004045656,0,0
252,07/03/20 3:25:59,21.39,25.7,0,0.004045656,0,0
253,07/03/20 3:26:59,21.39,25.7,0,0.004045656,0,0
254,07/03/20 3:28:00,21.39,25.7,0,0.004045656,0,0
255,07/03/20 3:29:00,21.39,25.7,0,0.004045656,0,0
256,07/03/20 3:30:00,21.39,25.7,0,0.004045656,0,0
257,07/03/20 3:31:00,21.39,25.7,0,0.004045656,0,0
258,07/03/20 3:32:00,21.39,25.7,0,0.004045656,0,0
259,07/03/20 3:32:59,21.39,25.7,0,0.004045656,0,0
260,07/03/20 3:33:59,21.39,25.7,0,0.004045656,0,0
261,07/03/20 3:35:00,21.39,25.7,0,0.004045656,0,0
262,07/03/20 3:36:00,21.39,25.7,0,0.004045656,0,0
263,07/03/20 3:37:00,21.39,25.7,0,0.004045656,0,0
264,07/03/20 3:38:00,21.39,25.7,0,0.004045656,0,0
265,07/03/20 3:38:59,21.39,25.7,0,0.004045656,0,0
266,07/03/20 3:39:59,21.39,25.7,0,0.004045656,0,0
267,07/03/20 3:41:00,21.39,25.7,0,0.004045656,0,0
268,07/03/20 3:42:00,21.34,25.7,0,0.004033195,0,0
269,07/03/20 3:43:00,21.39,25.7,0,0.004045656,0,0
270,07/03/20 3:44:00,21.39,25.7,0,0.004045656,0,0
271,07/03/20 3:45:00,21.39,25.7,0,0.004045656,0,0
272,07/03/20 3:45:59,21.29,25.7,0,0.004020769,0,0
273,07/03/20 3:47:00,21.34,25.7,0,0.004033195,0,0
274,07/03/20 3:48:00,21.29,25.7,0,0.004020769,0,0
275,07/03/20 3:49:00,21.34,25.7,0,0.004033195,0,0
276,07/03/20 3:49:59,21.32333333,25.7,0,0.004029049,0,0
277,07/03/20 3:51:00,21.34,25.7,0,0.004033195,0,0
278,07/03/20 3:51:59,21.29,25.7,0,0.004020769,0,0
279,07/03/20 3:52:59,21.39,25.7,0,0.004045656,0,0
280,07/03/20 3:54:00,21.39,25.7,0,0.004045656,0,0
281,07/03/20 3:55:00,21.29,25.7,0,0.004020769,0,0
282,07/03/20 3:56:00,21.29,25.7,0,0.004020769,0,0
283,07/03/20 3:57:00,21.34,25.7,0,0.004033195,0,0
284,07/03/20 3:58:00,21.29,25.7,0,0.004020769,0,0
285,07/03/20 3:58:59,21.39,25.7,0,0.004045656,0,0
286,07/03/20 4:00:00,21.29,25.7,0,0.004020769,0,0
287,07/03/20 4:01:00,21.34,25.7,0,0.004033195,0,0
288,07/03/20 4:02:00,21.29,25.7,0,0.004020769,0,0
289,07/03/20 4:02:59,21.29,25.7,0,0.004020769,0,0
290,07/03/20 4:04:00,21.29,25.7,0,0.004020769,0,0
291,07/03/20 4:04:59,21.29,25.7,0,0.004020769,0,0
292,07/03/20 4:05:59,21.29,25.7,0,0.004020769,0,0
293,07/03/20 4:07:00,21.29,25.7,0,0.004020769,0,0
294,07/03/20 4:08:00,21.29,25.7,0,0.004020769,0,0
295,07/03/20 4:09:00,21.29,25.7,0,0.004020769,0,0
296,07/03/20 4:10:00,21.29,25.7,0,0.004020769,0,0
297,07/03/20 4:10:59,21.29,25.7,0,0.004020769,0,0
298,07/03/20 4:11:59,21.29,25.7,0,0.004020769,0,0
299,07/03/20 4:13:00,21.29,25.7,0,0.004020769,0,0
300,07/03/20 4:14:00,21.29,25.7,0,0.004020769,0,0
301,07/03/20 4:15:00,21.29,25.7,0,0.004020769,0,0
302,07/03/20 4:16:00,21.2,25.6,0,0.003982828,0,0
303,07/03/20 4:17:00,21.29,25.7,0,0.004020769,0,0
304,07/03/20 4:17:59,21.29,25.7,0,0.004020769,0,0
305,07/03/20 4:18:59,21.26,25.66666667,0,0.00400809,0,0
306,07/03/20 4:20:00,21.245,25.65,0,0.004001763,0,0
307,07/03/20 4:21:00,21.23,25.63333333,0,0.003995443,0,0
308,07/03/20 4:22:00,21.29,25.7,0,0.004020769,0,0
309,07/03/20 4:23:00,21.2,25.6,0,0.003982828,0,0
310,07/03/20 4:23:59,21.2,25.6,0,0.003982828,0,0
311,07/03/20 4:24:59,21.245,25.65,0,0.004001763,0,0
312,07/03/20 4:26:00,21.245,25.65,0,0.004001763,0,0
313,07/03/20 4:27:00,21.2,25.6,0,0.003982828,0,0
314,07/03/20 4:28:00,21.2,25.6,0,0.003982828,0,0
315,07/03/20 4:29:00,21.2,25.6,0,0.003982828,0,0
316,07/03/20 4:30:00,21.2,25.6,0,0.003982828,0,0
317,07/03/20 4:30:59,21.2,25.6,0,0.003982828,0,0
318,07/03/20 4:32:00,21.2,25.6,0,0.003982828,0,0
319,07/03/20 4:33:00,21.2,25.6,0,0.003982828,0,0
320,07/03/20 4:34:00,21.2,25.6,0,0.003982828,0,0
321,07/03/20 4:34:59,21.2,25.6,0,0.003982828,0,0
322,07/03/20 4:36:00,21.2,25.6,0,0.003982828,0,0
323,07/03/20 4:36:59,21.2,25.55,0,0.003974999,0,0
324,07/03/20 4:37:59,21.2,25.5,0,0.003967171,0,0
325,07/03/20 4:39:00,21.2,25.5,0,0.003967171,0,0
326,07/03/20 4:40:00,21.2,25.5,0,0.003967171,0,0
327,07/03/20 4:41:00,21.2,25.5,0,0.003967171,0,0
328,07/03/20 4:42:00,21.2,25.5,0,0.003967171,0,0
329,07/03/20 4:43:00,21.2,25.5,0,0.003967171,0,0
330,07/03/20 4:43:59,21.2,25.445,0,0.00395856,0,0
331,07/03/20 4:45:00,21.2,25.5,0,0.003967171,0,0
332,07/03/20 4:46:00,21.2,25.39,0,0.003949949,0,0
333,07/03/20 4:47:00,21.2,25.39,0,0.003949949,0,0
334,07/03/20 4:47:59,21.2,25.39,0,0.003949949,0,0
335,07/03/20 4:49:00,21.2,25.39,0,0.003949949,0,0
336,07/03/20 4:49:59,21.2,25.39,0,0.003949949,0,0
337,07/03/20 4:50:59,21.2,25.39,0,0.003949949,0,0
338,07/03/20 4:52:00,21.2,25.39,0,0.003949949,0,0
339,07/03/20 4:53:00,21.2,25.39,0,0.003949949,0,0
340,07/03/20 4:54:00,21.2,25.39,0,0.003949949,0,0
341,07/03/20 4:55:00,21.2,25.39,0,0.003949949,0,0
342,07/03/20 4:55:59,21.2,25.29,0,0.003934293,0,0
343,07/03/20 4:56:59,21.2,25.39,0,0.003949949,0,0
344,07/03/20 4:58:00,21.2,25.29,0,0.003934293,0,0
345,07/03/20 4:59:00,21.2,25.34,0,0.003942121,0,0
346,07/03/20 5:00:00,21.2,25.39,0,0.003949949,0,0
347,07/03/20 5:01:00,21.2,25.34,0,0.003942121,0,0
348,07/03/20 5:02:00,21.2,25.29,0,0.003934293,0,0
349,07/03/20 5:02:59,21.2,25.365,0,0.003946035,0,0
350,07/03/20 5:03:59,21.2,25.39,0,0.003949949,0,0
351,07/03/20 5:05:00,21.2,25.39,0,0.003949949,0,0
352,07/03/20 5:06:00,21.15,25.39,0,0.003937767,0,0
353,07/03/20 5:07:00,21.2,25.39,0,0.003949949,0,0
354,07/03/20 5:08:00,21.2,25.39,0,0.003949949,0,0
355,07/03/20 5:08:59,21.2,25.39,0,0.003949949,0,0
356,07/03/20 5:09:59,21.2,25.29,0,0.003934293,0,0
357,07/03/20 5:11:00,21.2,25.34,0,0.003942121,0,0
358,07/03/20 5:12:00,21.2,25.29,0,0.003934293,0,0
359,07/03/20 5:13:00,21.2,25.29,0,0.003934293,0,0
360,07/03/20 5:14:00,21.2,25.29,0,0.003934293,0,0
361,07/03/20 5:15:00,21.2,25.29,0,0.003934293,0,0
362,07/03/20 5:15:59,21.2,25.29,0,0.003934293,0,0
363,07/03/20 5:17:00,21.2,25.29,0,0.003934293,0,0
364,07/03/20 5:18:00,21.2,25.29,0,0.003934293,0,0
365,07/03/20 5:19:00,21.2,25.29,0,0.003934293,0,0
366,07/03/20 5:19:59,21.245,25.245,0,0.003938177,0,0
367,07/03/20 5:21:00,21.23,25.23,0,0.003932179,0,0
368,07/03/20 5:21:59,21.29,25.29,0,0.003956216,0,0
369,07/03/20 5:22:59,21.2,25.2,0,0.003920204,0,0
370,08/03/20 5:24:00,21.245,25.245,0,0.003938177,0,0
371,08/03/20 5:25:00,21.245,25.245,0,0.003938177,0,0
372,08/03/20 5:26:00,21.26,25.26,0,0.003944183,0,0
373,08/03/20 5:27:00,21.245,25.245,0,0.003938177,0,0
374,08/03/20 5:28:00,21.245,25.2,0,0.003931113,0,0
375,08/03/20 5:28:59,21.29,25.2,0,0.003942048,0,0
376,08/03/20 5:30:00,21.245,25.2,0,0.003931113,0,0
377,08/03/20 5:31:00,21.29,25.2,0,0.003942048,0,0
378,08/03/20 5:32:00,21.29,25.2,0,0.003942048,0,0
379,08/03/20 5:32:59,21.29,25.2,0,0.003942048,0,0
380,08/03/20 5:34:00,21.29,25.2,0,0.003942048,0,0
381,08/03/20 5:34:59,21.29,25.2,0,0.003942048,0,0
382,08/03/20 5:35:59,21.29,25.2,0,0.003942048,0,0
383,08/03/20 5:37:00,21.29,25.2,0,0.003942048,0,0
384,08/03/20 5:38:00,21.29,25.2,0,0.003942048,0,0
385,08/03/20 5:39:00,21.29,25.2,0,0.003942048,0,0
386,08/03/20 5:40:00,21.29,25.2,0,0.003942048,0,0
387,08/03/20 5:40:59,21.29,25.2,0,0.003942048,0,0
388,08/03/20 5:41:59,21.29,25.2,0,0.003942048,0,0
389,08/03/20 5:43:00,21.29,25.2,0,0.003942048,0,0
390,08/03/20 5:44:00,21.29,25.2,0,0.003942048,0,0
391,08/03/20 5:45:00,21.29,25.2,0,0.003942048,0,0
392,08/03/20 5:46:00,21.29,25.2,0,0.003942048,0,0
393,08/03/20 5:47:00,21.29,25.2,0,0.003942048,0,0
394,08/03/20 5:47:59,21.29,25.2,0,0.003942048,0,0
395,08/03/20 5:48:59,21.29,25.2,0,0.003942048,0,0
396,08/03/20 5:50:00,21.29,25.245,0,0.003949132,0,0
397,08/03/20 5:51:00,21.29,25.245,0,0.003949132,0,0
398,08/03/20 5:52:00,21.2,25.2,0,0.003920204,0,0
399,08/03/20 5:53:00,21.2,25.2,0,0.003920204,0,0
400,08/03/20 5:53:59,21.2,25.2,0,0.003920204,0,0
401,08/03/20 5:54:59,21.2,25.2,0,0.003920204,0,0
402,08/03/20 5:56:00,21.2,25.2,0,0.003920204,0,0
403,08/03/20 5:57:00,21.2,25.245,0,0.003927249,0,0
404,08/03/20 5:58:00,21.2,25.245,0,0.003927249,0,0
405,08/03/20 5:59:00,21.2,25.29,0,0.003934293,0,0
406,08/03/20 6:00:00,21.2,25.29,0,0.003934293,0,0
407,08/03/20 6:00:59,21.2,25.29,0,0.003934293,0,0
408,08/03/20 6:02:00,21.16666667,25.35666667,0,0.003936616,0,0
409,08/03/20 6:03:00,21.16666667,25.39,0,0.003941824,0,0
