,date,Temperature,Humidity,Light,PIR,Occupancy
98,04/02/15 19:27,22.1,27.2,418.5,1,1
99,04/02/15 19:28,22.1,27.2,418.5,1,1
100,04/02/15 19:30,22.1,27.2,419,1,1
101,04/02/15 19:31,22.1,27.2,419,1,1
102,04/02/15 19:32,22.1,27.2,419,1,1
103,04/02/15 19:33,22.1,27.2,419,1,1
104,04/02/15 19:34,22.1,27.15,419,0,1
105,04/02/15 19:34,22.06666667,27.16666667,419,1,1
106,04/02/15 19:36,22.1,27.1,419,1,1
107,04/02/15 19:37,22,27.1,419,1,1
108,04/02/15 19:38,22,27.1,419,1,1
109,04/02/15 19:38,22.05,27.15,419,1,1
110,04/02/15 19:40,22,27.1,419,1,1
111,04/02/15 19:40,22,27.1,419,1,1
112,04/02/15 19:41,22,27.1,419,1,1
113,04/02/15 19:43,22,27.1,419,1,1
114,04/02/15 19:44,21.9175,27.1,419,1,1
115,04/02/15 19:45,21.945,27.1,419,1,1
116,04/02/15 19:46,21.92666667,27.1,419,1,1
117,04/02/15 19:46,21.89,27.1,419,1,1
118,04/02/15 19:47,21.89,27.1,419,1,1
119,04/02/15 19:49,21.89,27.1,419,0,0
120,04/02/15 19:50,21.89,27.1,419,0,0
121,04/02/15 19:51,21.89,27.1,419,0,0
122,04/02/15 19:52,21.89,27.1,419,0,0
123,04/02/15 19:53,21.89,27.1,419,0,0
124,04/02/15 19:53,21.89,27.1,419,0,0
125,04/02/15 19:54,21.89,27.1,419,0,0
126,04/02/15 19:56,21.84,27.1,419,0,0
127,04/02/15 19:57,21.85666667,27.1,419,0,0
128,04/02/15 19:58,21.79,27.1,419,0,0
129,04/02/15 19:59,21.79,27.1,419,0,0
130,04/02/15 19:59,21.79,27.1,419,0,0
131,04/02/15 20:00,21.79,27.1,419,0,0
132,04/02/15 20:02,21.79,27.1,419,0,0
133,04/02/15 20:03,21.79,27.1,419,0,0
134,04/02/15 20:04,21.79,27.1,419,0,0
135,04/02/15 20:05,21.79,27.1,419,0,0
136,04/02/15 20:06,21.745,27.1,419,0,1
137,04/02/15 20:06,21.7,27.1,419,0,1
138,04/02/15 20:08,21.76,27.1,419,1,1
139,04/02/15 20:09,21.745,27.05,419,1,1
140,04/02/15 20:10,21.79,27.05,419,1,1
141,04/02/15 20:10,21.73,27,419,1,1
142,04/02/15 20:12,21.745,27,419,1,1
143,04/02/15 20:12,21.745,27,419,1,1
144,04/02/15 20:13,21.745,27,419,1,1
145,04/02/15 20:15,21.7,27,419,1,1
146,04/02/15 20:16,21.7,27,419,1,1
147,04/02/15 20:17,21.7,27,419,1,1
148,04/02/15 20:18,21.7,26.89,419,1,1
149,04/02/15 20:19,21.7,26.89,419,1,1
150,04/02/15 20:19,21.7,26.89,419,1,1
151,04/02/15 20:21,21.7,26.89,419,1,1
152,04/02/15 20:22,21.7,26.89,419,1,1
153,04/02/15 20:23,21.7,26.89,419,1,1
154,04/02/15 20:23,21.7,26.89,419,1,1
155,04/02/15 20:25,21.7,26.89,419,1,1
156,04/02/15 20:25,21.7,26.79,419,1,1
157,04/02/15 20:26,21.7,26.79,419,1,1
158,04/02/15 20:28,21.7,26.79,419,1,1
159,04/02/15 20:29,21.7,26.79,419,1,1
160,04/02/15 20:30,21.7,26.7675,419,1,1
161,04/02/15 20:31,21.7,26.79,419,1,1
162,04/02/15 20:31,21.7,26.79,419,1,1
163,04/02/15 20:32,21.7,26.79,419,1,1
164,04/02/15 20:34,21.7,26.7,419,1,1
165,04/02/15 20:35,21.7,26.7,419,1,1
166,04/02/15 20:36,21.7,26.7,419,1,1
167,04/02/15 20:37,21.6,26.7,419,1,1
168,04/02/15 20:38,21.6,26.6,419,1,1
169,04/02/15 20:38,21.6,26.65,419,1,1
170,04/02/15 20:39,21.6,26.6,419,1,1
171,04/02/15 20:41,21.65,26.65,419,1,1
172,04/02/15 20:42,21.6,26.55,419,1,1
173,04/02/15 20:43,21.6,26.5,419,1,1
174,04/02/15 20:44,21.6,26.5,419,1,1
175,04/02/15 20:44,21.6,26.5,419,1,1
176,04/02/15 20:45,21.6,26.5,419,1,1
177,04/02/15 20:47,21.65,26.55,419,1,1
178,04/02/15 20:48,21.6,26.5,419,1,1
179,04/02/15 20:49,21.6,26.445,419,1,1
180,04/02/15 20:50,21.6,26.4725,419,1,1
181,04/02/15 20:51,21.6,26.445,419,0,1
182,04/02/15 20:51,21.6,26.445,419,0,1
183,04/02/15 20:53,21.6,26.39,419,0,1
184,04/02/15 20:54,21.6,26.39,419,0,0
185,04/02/15 20:55,21.6,26.39,418.78,0,0
186,04/02/15 20:55,21.6,26.39,418.78,0,0
187,04/02/15 20:57,21.6,26.39,418.78,0,0
188,04/02/15 20:57,21.575,26.315,418.78,0,0
189,04/02/15 20:58,21.6,26.29,418.78,0,0
190,04/02/15 21:00,21.6,26.29,418,0,0
191,04/02/15 21:01,21.55,26.245,0,0,0
192,04/02/15 21:02,21.55,26.245,0,0,0
193,04/02/15 21:03,21.5,26.2,0,0,0
194,04/02/15 21:04,21.56666667,26.2,0,0,0
195,04/02/15 21:04,21.5,26.2,0,0,0
196,04/02/15 21:06,21.5,26.2,0,0,0
197,04/02/15 21:07,21.5,26.15,0,0,0
198,04/02/15 21:08,21.5,26.15,0,0,0
199,04/02/15 21:08,21.5,26.1,0,0,0
200,04/02/15 21:10,21.5,26.1,0,0,0
201,04/02/15 21:10,21.5,26.1,0,0,0
202,04/02/15 21:11,21.5,26.1,0,0,0
203,04/02/15 21:13,21.5,26.05,0,0,0
204,04/02/15 21:14,21.5,26.1,0,0,0
205,04/02/15 21:15,21.5,26,0,0,0
206,04/02/15 21:16,21.5,26,0,0,0
207,04/02/15 21:16,21.5,26,0,0,0
208,04/02/15 21:17,21.5,26,0,0,0
209,04/02/15 21:19,21.5,26,0,0,0
210,04/02/15 21:20,21.5,26,0,0,0
211,04/02/15 21:21,21.5,26,0,0,0
212,04/02/15 21:22,21.5,25.89,0,0,0
213,04/02/15 21:23,21.5,26,0,0,0
214,04/02/15 21:23,21.5,26,0,0,0
215,04/02/15 21:24,21.5,25.92666667,0,0,0
216,04/02/15 21:26,21.5,25.89,0,0,0
217,04/02/15 21:27,21.5,25.89,0,0,0
218,04/02/15 21:28,21.5,25.89,0,0,0
219,04/02/15 21:29,21.5,25.84,0,0,0
220,04/02/15 21:29,21.5,25.84,0,0,0
221,04/02/15 21:30,21.5,25.89,0,0,0
222,04/02/15 21:32,21.5,25.89,0,0,0
223,04/02/15 21:33,21.5,25.89,0,0,0
224,04/02/15 21:34,21.4725,25.865,0,0,0
225,04/02/15 21:35,21.5,25.84,0,0,0
226,04/02/15 21:36,21.5,25.79,0,0,0
227,04/02/15 21:36,21.5,25.79,0,0,0
228,04/02/15 21:38,21.5,25.79,0,0,0
229,04/02/15 21:39,21.445,25.745,0,0,0
230,04/02/15 21:40,21.445,25.745,0,0,0
231,04/02/15 21:40,21.46333333,25.76,0,0,0
232,04/02/15 21:42,21.445,25.745,0,0,0
233,04/02/15 21:42,21.5,25.79,0,0,0
234,04/02/15 21:43,21.42666667,25.73,0,0,0
235,04/02/15 21:45,21.39,25.7,0,0,0
236,04/02/15 21:46,21.39,25.7,0,0,0
237,04/02/15 21:47,21.445,25.745,0,0,0
238,04/02/15 21:48,21.5,25.79,0,0,0
239,04/02/15 21:49,21.39,25.7,0,0,0
240,04/02/15 21:49,21.445,25.745,0,0,0
241,04/02/15 21:51,21.445,25.745,0,0,0
242,04/02/15 21:52,21.39,25.7,0,0,0
243,04/02/15 21:53,21.5,25.79,0,0,0
244,04/02/15 21:53,21.39,25.7,0,0,0
245,04/02/15 21:55,21.42666667,25.73,0,0,0
246,04/02/15 21:55,21.39,25.7,0,0,0
247,04/02/15 21:56,21.39,25.7,0,0,0
248,04/02/15 21:58,21.39,25.7,0,0,0
249,04/02/15 21:59,21.39,25.7,0,0,0
250,04/02/15 22:00,21.39,25.7,0,0,0
251,04/02/15 22:01,21.39,25.7,0,0,0
252,04/02/15 22:01,21.39,25.7,0,0,0
253,04/02/15 22:02,21.39,25.7,0,0,0
254,04/02/15 22:04,21.39,25.7,0,0,0
255,04/02/15 22:05,21.39,25.7,0,0,0
256,04/02/15 22:06,21.39,25.7,0,0,0
257,04/02/15 22:07,21.39,25.7,0,0,0
258,04/02/15 22:08,21.39,25.7,0,0,0
259,04/02/15 22:08,21.39,25.7,0,0,0
260,04/02/15 22:09,21.39,25.7,0,0,0
261,04/02/15 22:11,21.39,25.7,0,0,0
262,04/02/15 22:12,21.39,25.7,0,0,0
263,04/02/15 22:13,21.39,25.7,0,0,0
264,04/02/15 22:14,21.39,25.7,0,0,0
265,04/02/15 22:14,21.39,25.7,0,0,0
266,04/02/15 22:15,21.39,25.7,0,0,0
267,04/02/15 22:17,21.39,25.7,0,0,0
268,04/02/15 22:18,21.34,25.7,0,0,0
269,04/02/15 22:19,21.39,25.7,0,0,0
270,04/02/15 22:20,21.39,25.7,0,0,0
271,04/02/15 22:21,21.39,25.7,0,0,0
272,04/02/15 22:21,21.29,25.7,0,0,0
273,04/02/15 22:23,21.34,25.7,0,0,0
274,04/02/15 22:24,21.29,25.7,0,0,0
275,04/02/15 22:25,21.34,25.7,0,0,0
276,04/02/15 22:25,21.32333333,25.7,0,0,0
277,04/02/15 22:27,21.34,25.7,0,0,0
278,04/02/15 22:27,21.29,25.7,0,0,0
279,04/02/15 22:28,21.39,25.7,0,0,0
280,04/02/15 22:30,21.39,25.7,0,0,0
281,04/02/15 22:31,21.29,25.7,0,0,0
282,04/02/15 22:32,21.29,25.7,0,0,0
283,04/02/15 22:33,21.34,25.7,0,0,0
284,04/02/15 22:34,21.29,25.7,0,0,0
285,04/02/15 22:34,21.39,25.7,0,0,0
286,04/02/15 22:36,21.29,25.7,0,0,0
287,04/02/15 22:37,21.34,25.7,0,0,0
288,04/02/15 22:38,21.29,25.7,0,0,0
289,04/02/15 22:38,21.29,25.7,0,0,0
290,04/02/15 22:40,21.29,25.7,0,0,0
291,04/02/15 22:40,21.29,25.7,0,0,0
292,04/02/15 22:41,21.29,25.7,0,0,0
293,04/02/15 22:43,21.29,25.7,0,0,0
294,04/02/15 22:44,21.29,25.7,0,0,0
295,04/02/15 22:45,21.29,25.7,0,0,0
296,04/02/15 22:46,21.29,25.7,0,0,0
297,04/02/15 22:46,21.29,25.7,0,0,0
298,04/02/15 22:47,21.29,25.7,0,0,0
299,04/02/15 22:49,21.29,25.7,0,0,0
300,04/02/15 22:50,21.29,25.7,0,0,0
301,04/02/15 22:51,21.29,25.7,0,0,0
302,04/02/15 22:52,21.2,25.6,0,0,0
303,04/02/15 22:53,21.29,25.7,0,0,0
304,04/02/15 22:53,21.29,25.7,0,0,0
305,04/02/15 22:54,21.26,25.66666667,0,0,0
306,04/02/15 22:56,21.245,25.65,0,0,0
307,04/02/15 22:57,21.23,25.63333333,0,0,0
308,04/02/15 22:58,21.29,25.7,0,0,0
309,04/02/15 22:59,21.2,25.6,0,0,0
310,04/02/15 22:59,21.2,25.6,0,0,0
311,04/02/15 23:00,21.245,25.65,0,0,0
312,04/02/15 23:02,21.245,25.65,0,0,0
313,04/02/15 23:03,21.2,25.6,0,0,0
314,04/02/15 23:04,21.2,25.6,0,0,0
315,04/02/15 23:05,21.2,25.6,0,0,0
316,04/02/15 23:06,21.2,25.6,0,0,0
317,04/02/15 23:06,21.2,25.6,0,0,0
318,04/02/15 23:08,21.2,25.6,0,0,0
319,04/02/15 23:09,21.2,25.6,0,0,0
320,04/02/15 23:10,21.2,25.6,0,0,0
321,04/02/15 23:10,21.2,25.6,0,0,0
322,04/02/15 23:12,21.2,25.6,0,0,0
323,04/02/15 23:12,21.2,25.55,0,0,0
324,04/02/15 23:13,21.2,25.5,0,0,0
325,04/02/15 23:15,21.2,25.5,0,0,0
326,04/02/15 23:16,21.2,25.5,0,0,0
327,04/02/15 23:17,21.2,25.5,0,0,0
328,04/02/15 23:18,21.2,25.5,0,0,0
329,04/02/15 23:19,21.2,25.5,0,0,0
330,04/02/15 23:19,21.2,25.445,0,0,0
331,04/02/15 23:21,21.2,25.5,0,0,0
332,04/02/15 23:22,21.2,25.39,0,0,0
333,04/02/15 23:23,21.2,25.39,0,0,0
334,04/02/15 23:23,21.2,25.39,0,0,0
335,04/02/15 23:25,21.2,25.39,0,0,0
336,04/02/15 23:25,21.2,25.39,0,0,0
337,04/02/15 23:26,21.2,25.39,0,0,0
338,04/02/15 23:28,21.2,25.39,0,0,0
339,04/02/15 23:29,21.2,25.39,0,0,0
340,04/02/15 23:30,21.2,25.39,0,0,0
341,04/02/15 23:31,21.2,25.39,0,0,0
342,04/02/15 23:31,21.2,25.29,0,0,0
343,04/02/15 23:32,21.2,25.39,0,0,0
344,04/02/15 23:34,21.2,25.29,0,0,0
345,04/02/15 23:35,21.2,25.34,0,0,0
346,04/02/15 23:36,21.2,25.39,0,0,0
347,04/02/15 23:37,21.2,25.34,0,0,0
348,04/02/15 23:38,21.2,25.29,0,0,0
349,04/02/15 23:38,21.2,25.365,0,0,0
350,04/02/15 23:39,21.2,25.39,0,0,0
351,04/02/15 23:41,21.2,25.39,0,0,0
352,04/02/15 23:42,21.15,25.39,0,0,0
353,04/02/15 23:43,21.2,25.39,0,0,0
354,04/02/15 23:44,21.2,25.39,0,0,0
355,04/02/15 23:44,21.2,25.39,0,0,0
356,04/02/15 23:45,21.2,25.29,0,0,0
357,04/02/15 23:47,21.2,25.34,0,0,0
358,04/02/15 23:48,21.2,25.29,0,0,0
359,04/02/15 23:49,21.2,25.29,0,0,0
360,04/02/15 23:50,21.2,25.29,0,0,0
361,04/02/15 23:51,21.2,25.29,0,0,0
362,04/02/15 23:51,21.2,25.29,0,0,0
363,04/02/15 23:53,21.2,25.29,0,0,0
364,04/02/15 23:54,21.2,25.29,0,0,0
365,04/02/15 23:55,21.2,25.29,0,0,0
366,04/02/15 23:55,21.245,25.245,0,0,0
367,04/02/15 23:57,21.23,25.23,0,0,0
368,04/02/15 23:57,21.29,25.29,0,0,0
369,04/02/15 23:58,21.2,25.2,0,0,0
370,05/02/15 0:00,21.245,25.245,0,0,0
371,05/02/15 0:01,21.245,25.245,0,0,0
372,05/02/15 0:02,21.26,25.26,0,0,0
373,05/02/15 0:03,21.245,25.245,0,0,0
374,05/02/15 0:04,21.245,25.2,0,0,0
375,05/02/15 0:04,21.29,25.2,0,0,0
376,05/02/15 0:06,21.245,25.2,0,0,0
377,05/02/15 0:07,21.29,25.2,0,0,0
378,05/02/15 0:08,21.29,25.2,0,0,0
379,05/02/15 0:08,21.29,25.2,0,0,0
380,05/02/15 0:10,21.29,25.2,0,0,0
381,05/02/15 0:10,21.29,25.2,0,0,0
382,05/02/15 0:11,21.29,25.2,0,0,0
383,05/02/15 0:13,21.29,25.2,0,0,0
384,05/02/15 0:14,21.29,25.2,0,0,0
385,05/02/15 0:15,21.29,25.2,0,0,0
386,05/02/15 0:16,21.29,25.2,0,0,0
387,05/02/15 0:16,21.29,25.2,0,0,0
388,05/02/15 0:17,21.29,25.2,0,0,0
389,05/02/15 0:19,21.29,25.2,0,0,0
390,05/02/15 0:20,21.29,25.2,0,0,0
391,05/02/15 0:21,21.29,25.2,0,0,0
392,05/02/15 0:22,21.29,25.2,0,0,0
393,05/02/15 0:23,21.29,25.2,0,0,0
394,05/02/15 0:23,21.29,25.2,0,0,0
395,05/02/15 0:24,21.29,25.2,0,0,0
396,05/02/15 0:26,21.29,25.245,0,0,0
397,05/02/15 0:27,21.29,25.245,0,0,0
398,05/02/15 0:28,21.2,25.2,0,0,0
399,05/02/15 0:29,21.2,25.2,0,0,0
400,05/02/15 0:29,21.2,25.2,0,0,0
401,05/02/15 0:30,21.2,25.2,0,0,0
402,05/02/15 0:32,21.2,25.2,0,0,0
403,05/02/15 0:33,21.2,25.245,0,0,0
404,05/02/15 0:34,21.2,25.245,0,0,0
405,05/02/15 0:35,21.2,25.29,0,0,0
406,05/02/15 0:36,21.2,25.29,0,0,0
407,05/02/15 0:36,21.2,25.29,0,0,0
408,05/02/15 0:38,21.16666667,25.35666667,0,0,0
409,05/02/15 0:39,21.16666667,25.39,0,0,0
410,05/02/15 0:40,21.15,25.39,0,0,0
411,05/02/15 0:40,21.1,25.39,0,0,0
412,05/02/15 0:42,21.15,25.39,0,0,0
413,05/02/15 0:42,21.1,25.39,0,0,0
414,05/02/15 0:43,21.1,25.39,0,0,0
415,05/02/15 0:45,21.1,25.46333333,0,0,0
416,05/02/15 0:46,21.1,25.5,0,0,0
417,05/02/15 0:47,21.1,25.5,0,0,0
418,05/02/15 0:48,21.05,25.445,0,0,0
419,05/02/15 0:49,21.1,25.5,0,0,0
420,05/02/15 0:49,21.05,25.445,0,0,0
421,05/02/15 0:51,21.05,25.445,0,0,0
422,05/02/15 0:52,21.1,25.5,0,0,0
423,05/02/15 0:53,21,25.39,0,0,0
424,05/02/15 0:53,21.1,25.5,0,0,0
425,05/02/15 0:55,21.1,25.5,0,0,0
426,05/02/15 0:55,21.1,25.5,0,0,0
427,05/02/15 0:56,21.1,25.39,0,0,0
428,05/02/15 0:58,21.1,25.39,0,0,0
429,05/02/15 0:59,21.1,25.39,0,0,0
430,05/02/15 1:00,21.1,25.39,0,0,0
431,05/02/15 1:01,21.1,25.39,0,0,0
432,05/02/15 1:01,21.05,25.34,0,0,0
433,05/02/15 1:02,21.1,25.39,0,0,0
434,05/02/15 1:04,21.1,25.39,0,0,0
435,05/02/15 1:05,21.1,25.39,0,0,0
436,05/02/15 1:06,21.1,25.39,0,0,0
437,05/02/15 1:07,21.15,25.39,0,0,0
438,05/02/15 1:08,21.1,25.39,0,0,0
439,05/02/15 1:08,21.125,25.39,0,0,0
440,05/02/15 1:09,21.13333333,25.39,0,0,0
441,05/02/15 1:11,21.1,25.34,0,0,0
442,05/02/15 1:12,21.1,25.34,0,0,0
443,05/02/15 1:13,21.15,25.34,0,0,0
444,05/02/15 1:14,21.2,25.29,0,0,0
445,05/02/15 1:14,21.15,25.29,0,0,0
446,05/02/15 1:15,21.15,25.245,0,0,0
447,05/02/15 1:17,21.2,25.245,0,0,0
448,05/02/15 1:18,21.2,25.2,0,0,0
449,05/02/15 1:19,21.2,25.2,0,0,0
450,05/02/15 1:20,21.13333333,25.2,0,0,0
451,05/02/15 1:21,21.16666667,25.2,0,0,0
452,05/02/15 1:21,21.2,25.2,0,0,0
453,05/02/15 1:23,21.2,25.2,0,0,0
454,05/02/15 1:24,21.2,25.2,0,0,0
455,05/02/15 1:25,21.2,25.2,0,0,0
456,05/02/15 1:25,21.2,25.2,0,0,0
457,05/02/15 1:27,21.2,25.2,0,0,0
458,05/02/15 1:27,21.2,25.1,0,0,0
459,05/02/15 1:28,21.2,25.1,0,0,0
460,05/02/15 1:30,21.2,25.1,0,0,0
461,05/02/15 1:31,21.2,25.15,0,0,0
462,05/02/15 1:32,21.2,25.1,0,0,0
463,05/02/15 1:33,21.2,25.1,0,0,0
464,05/02/15 1:34,21.2,25.1,0,0,0
465,05/02/15 1:34,21.2,25.1,0,0,0
466,05/02/15 1:36,21.2,25.1,0,0,0
467,05/02/15 1:37,21.2,25.1,0,0,0
468,05/02/15 1:38,21.2,25.1,0,0,0
469,05/02/15 1:38,21.2,25.1,0,0,0
470,05/02/15 1:40,21.2,25.1,0,0,0
471,05/02/15 1:40,21.2,25.1,0,0,0
472,05/02/15 1:41,21.2,25.1,0,0,0
473,05/02/15 1:43,21.2,25.05,0,0,0
474,05/02/15 1:44,21.2,25,0,0,0
475,05/02/15 1:45,21.2,25,0,0,0
476,05/02/15 1:46,21.2,25,0,0,0
477,05/02/15 1:46,21.2,25,0,0,0
478,05/02/15 1:47,21.2,25,0,0,0
479,05/02/15 1:49,21.2,25,0,0,0
480,05/02/15 1:50,21.2,25.1,0,0,0
481,05/02/15 1:51,21.125,25.1,0,0,0
482,05/02/15 1:52,21.1,25,0,0,0
483,05/02/15 1:53,21.1,25.1,0,0,0
484,05/02/15 1:53,21.1,25.1,0,0,0
485,05/02/15 1:54,21.1,25.06666667,0,0,0
486,05/02/15 1:56,21.1,25,0,0,0
487,05/02/15 1:57,21.1,25.1,0,0,0
488,05/02/15 1:58,21.05,25.05,0,0,0
489,05/02/15 1:59,21.1,25.1,0,0,0
490,05/02/15 1:59,21.1,25.1,0,0,0
491,05/02/15 2:00,21,25,0,0,0
492,05/02/15 2:02,21,25,0,0,0
493,05/02/15 2:03,21,25,0,0,0
494,05/02/15 2:04,21,25,0,0,0
495,05/02/15 2:05,21,25,0,0,0
496,05/02/15 2:06,21,25,0,0,0
497,05/02/15 2:06,21,25,0,0,0
498,05/02/15 2:08,21,25,0,0,0
499,05/02/15 2:09,21,25,0,0,0
500,05/02/15 2:10,21,25.05,0,0,0
501,05/02/15 2:10,21,25.1,0,0,0
502,05/02/15 2:12,21,25,0,0,0
503,05/02/15 2:12,21,25,0,0,0
504,05/02/15 2:13,21,25,0,0,0
505,05/02/15 2:15,21,25,0,0,0
506,05/02/15 2:16,21,25,0,0,0
507,05/02/15 2:17,21,25,0,0,0
508,05/02/15 2:18,21,25,0,0,0
509,05/02/15 2:19,21,25,0,0,0
510,05/02/15 2:19,21,25,0,0,0
511,05/02/15 2:21,21,25,0,0,0
512,05/02/15 2:22,21,25,0,0,0
513,05/02/15 2:23,21,24.89,0,0,0
514,05/02/15 2:23,21,24.89,0,0,0
515,05/02/15 2:25,21,24.89,0,0,0
516,05/02/15 2:25,21.05,24.945,0,0,0
517,05/02/15 2:26,21.05,24.945,0,0,0
518,05/02/15 2:28,21,24.89,0,0,0
519,05/02/15 2:29,21.03333333,24.92666667,0,0,0
520,05/02/15 2:30,21.05,24.945,0,0,0
521,05/02/15 2:31,21.05,24.945,0,0,0
522,05/02/15 2:31,21.1,25,0,0,0
523,05/02/15 2:32,21.05,24.945,0,0,0
524,05/02/15 2:34,21,24.89,0,0,0
525,05/02/15 2:35,21.1,24.89,0,0,0
526,05/02/15 2:36,21.1,24.89,0,0,0
527,05/02/15 2:37,21.03333333,24.89,0,0,0
528,05/02/15 2:38,21.075,24.9725,0,0,0
529,05/02/15 2:38,21.03333333,24.92666667,0,0,0
530,05/02/15 2:39,21.1,24.945,0,0,0
531,05/02/15 2:41,21.1,24.9175,0,0,0
532,05/02/15 2:42,21.1,24.89,0,0,0
533,05/02/15 2:43,21.1,24.89,0,0,0
534,05/02/15 2:44,21.1,24.89,0,0,0
535,05/02/15 2:44,21.1,24.89,0,0,0
536,05/02/15 2:45,21.05,24.84,0,0,0
